scorer,,,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu,Yuu
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_04_frame_001790.png,629.3958924005642,420.13987583544633,529.2083632955951,422.87226299285453,524.6543846999147,452.01772600520917,531.0299547338673,553.1160508293144,495.50892168755996,631.4444826750176,281.1170062920478,600.345306837628,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_05_frame_002670.png,642.702906789073,350.787279794341,,,545.2477648415121,418.1861630104112,568.9284535390502,525.660057868469,517.0130975482934,633.133952726527,301.1545121130416,609.4532640289888,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_06_frame_002720.png,,,,,551.7829874065274,380.213339224464,556.2853913592528,502.6787267385947,520.2661597374497,631.447479786541,301.4493276349955,611.6369023945492,1150.0333482550805,573.4858095742317,1127.5940805120852,496.3409645097345,1075.623474014357,501.23231570952066,1032.824151016228,470.0499518108837,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_07_frame_002980.png,627.6010751813731,423.58927391831793,,,524.2157275666902,448.65238849157436,546.9291751487038,544.988735132529,510.90094794964773,635.0593031301694,298.647696407382,608.4297438960843,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_09_frame_004070.png,,,570.4985139857251,403.56476983583866,609.3234922492537,398.94274861399003,601.9282582942959,465.4998542086106,602.8526625386656,545.923023468777,534.4467484553056,645.758681860708,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_12_frame_007410.png,,,,,530.4597011083033,393.9429102403707,584.9527474439546,511.4580089271881,,,747.9517996435402,541.5018581211905,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_15_frame_008860.png,630.5200724805344,426.9579177296642,536.7081134095178,394.16927184076513,511.2058332737074,425.136326291392,548.5484577582869,536.2534040259942,509.38425573307495,628.2437711158622,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_15,8WK_F_WT_15_selected_16_frame_010300.png,1000.2765067938406,368.49050229221007,1088.9345466856578,395.08791425975517,,,1037.956173747863,499.9999281317387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate280_02_frame_009290.png,636.6058051897248,259.2546838788195,,,517.985654684806,312.7309812375944,577.2957299372654,427.4619464800568,617.159878877443,554.8327638255024,,,612.2983972993726,197.02771967951784,546.1822478376146,155.21897810811205,511.1795804755074,213.55675704495735,,,,,,,,,1183.9126041470006,247.4626408715817,,,1128.7032646328557,288.4752930820893,1048.2553699122445,335.7975840942135,876.3177125681933,263.2367378756231
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate280_04_frame_014775.png,,,558.9925366482664,239.009382999377,,,492.32921734494687,227.49750372090915,420.67390024874703,224.93838525318768,,,1035.3891236958702,571.7398512704096,1047.544936417547,476.4126883477867,984.2067543414419,490.4878399202545,960.5349085150186,463.6170960091796,,,,,1074.9457568441544,592.6521327440432,1083.3653709149314,528.2420851025988,1050.9498567424398,510.9818762575059,1146.0914957422203,509.29795344335054,,,951.7892006244817,625.6044905268283
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate280_07_frame_032618.png,,,,,,,525.8149231548014,220.30377640766278,398.83344227226814,209.2619085048338,251.34563528448103,495.5617691281852,937.0544030281319,477.00193849545997,1022.1450920798691,413.66375641935474,979.9196373624657,402.7875029315387,1043.257819438571,506.4318008742564,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate280_08_frame_034249.png,,,336.20490247771517,461.9996735592792,342.5145412793317,487.2382287657454,270.74239991094333,494.33657241756407,222.6314040486171,527.4621761260511,,,670.1942412547359,521.7576531168695,623.6606550928137,457.8725602505018,588.9576416839227,482.32241060676597,545.5788749228088,486.2659348577763,503.7775178620991,468.9144281533308,,,,,,,529.8047779187674,278.0478544044299,581.859298032104,326.1588502667562,607.8865580887723,378.2133703800928,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate280_09_frame_044157.png,,,,,549.8380610258537,167.2376799893342,569.5591046786324,288.1588160708447,617.823764144643,374.82761317647675,,,,,,,,,1007.8507094090779,471.4266622246433,1055.0774192091528,560.6903334951146,951.8014274485494,619.3344896204824,,,1094.0005316817421,334.4173063211293,,,1115.2784998334241,457.41434173451125,1140.708266648849,559.1334089962111,918.0680633056388,614.6637161237717
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate_01_frame_006338.png,,,,,,,379.335522774862,245.15142252558115,287.8470375538211,196.52817163887408,176.52538420793923,198.44751048966515,,,,,,,,,447.7919417864101,492.10635466069846,271.85254713056224,575.2777048616447,634.6075899300739,315.5271803879203,,,526.4848346688439,387.1824974841201,558.4738155153616,494.0256935114895,494.3725393957449,581.7179418263966,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate_02_frame_022549.png,122.92782794645197,657.7178321564757,131.23142527393767,566.3782615541329,104.763708792577,541.4674695716758,199.7361032256947,547.1761927343222,290.55669899506955,524.8602749167044,410.9588602436122,544.5813185694828,,,,,29.33783792193131,208.68380136691383,127.42634184648387,237.73146991109462,250.96741070558576,224.77117881587913,453.63480610248587,366.37327217709634,,,1053.3278430419075,346.0111705133785,,,1005.5821584088648,462.26153309817835,1043.4673212155183,557.7529023642638,1071.2010064282208,503.11646828809194
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate_03_frame_023534.png,480.1160221866076,588.2077038172632,524.2288829888754,492.7163345511776,448.9775322085363,482.33683789182055,,,571.4555927889503,529.5635476918955,,,,,,,,,,,377.87798009194,484.9317120566598,263.7035168390116,564.3348615007419,926.1381740629663,450.51645615102655,1014.6171387838484,407.7354182640066,,,1036.9799540429724,502.0481608785732,1059.3427693020965,567.1920140247171,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate_04_frame_024906.png,627.0687635739234,182.09177851378436,541.4379161342271,191.95230034017362,,,,,,,,,,,,,531.5773943078378,231.91336247869856,568.9435822815235,366.8468190503412,,,,,,,1047.2808086508896,347.7606570917686,,,1006.3349131673469,462.28120852230234,1056.877502904845,561.4470491465074,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_round3_candidate_05_frame_039577.png,,,289.695955129377,451.31030571081504,331.7329165997733,492.8282923482435,244.02616982820564,532.7893544867684,,,,,320.83444510744835,627.2427740869183,370.65602907236257,523.966782326315,317.72059610964124,503.2077890076007,422.0345375361803,535.9032034845757,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_01_frame_007960.png,,,,,,,514.8956249784064,450.67207543666734,467.6716532214579,523.822933648411,481.56105667938397,556.231541716905,,,,,,,,,604.7137673396612,549.7498201032063,756.5712451463189,621.9747180844215,,,,,530.6369488973892,238.62718264566365,569.5272785795819,347.8904898480149,631.5666140249848,446.96823451455384,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_03_frame_010080.png,,,,,,,,,410.3917207682092,504.9351033754765,250.50453825097247,495.5299749921097,599.837878204599,400.1351013893886,,,493.02249156493235,421.63253769422715,515.8635176388234,522.4017703731579,,,705.3096750752131,543.2274117934702,622.7141371385287,159.14472440052785,,,527.9616559637275,196.4714594087829,563.134925490737,291.941762410666,617.689384348956,383.10513445005813,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_04_frame_010930.png,,,,,,,568.1075891530121,292.55413460220825,618.4075361144392,383.7647050922626,,,,,1132.256397104125,273.0520766693356,,,1083.8497324646116,396.50735832249086,1115.3710325604393,515.8858991109443,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_05_frame_012190.png,306.8941076324051,579.0510069175589,270.2706244896189,532.661261603363,270.2706244896189,481.3883852034623,,,,,,,,,,,542.0982487179655,227.4655687468112,564.0723386036371,331.63903190851414,608.8343735559314,427.6739432607091,698.35844346052,522.8949994319532,,,1148.6532765490497,261.590338498148,1087.1121056833265,393.06465807492026,1100.1662934427225,514.2821158407387,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_07_frame_014180.png,594.2635615729542,426.0166605398614,547.9876103684414,397.84869024146224,523.8436358269564,419.98066690449014,509.75965067775684,470.28061386591713,468.84902714912954,520.5805608273441,287.0985521285065,531.3112161791153,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_08_frame_016280.png,520.7909120871877,603.0832249049386,526.7688726277639,525.3697378774483,450.05171235703637,527.3623913909737,405.21700830271504,527.3623913909737,362.3749577619192,520.3881040936348,,,,,,,,,558.458744102357,259.9020221437508,618.8647712369443,342.36104331160016,,,663.9634832790174,568.8204306022402,716.7225415706027,493.7058391362542,651.4443847013531,486.552068520446,,,,,967.1045131238895,501.75383107903843
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_09_frame_017290.png,,,,,,,477.6815229865757,246.29244698221714,,,,,599.291291992253,394.84108886889896,,,544.6438641479297,407.92568426824397,534.6379970778423,463.3427941948817,491.53580046823515,505.67530872217446,391.4771297673615,550.3168694964104,616.9939798854846,172.40296708003345,546.1832283125585,183.94819831474965,544.6438641479297,210.1173891134397,568.5040086996764,278.6190944394225,622.3817544616854,340.96334310689,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_11_frame_020590.png,607.3434689238111,373.1222372351753,,,529.1497156122291,435.30782057745694,561.1660555508297,526.4312496334736,,,,,,,,,,,,,612.8502575078319,502.10461184970654,704.7474010767091,598.9961653951532,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_12_frame_026200.png,639.44580381695,192.67053875650308,,,535.4602498228135,213.92306074070618,573.4111819374618,336.125062149874,646.2769715975868,439.3515975017176,,,,,986.2441964572106,407.28204212248147,,,1009.7737743682926,490.7740927747079,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_14_frame_029640.png,,,,,,,,,196.46928761531612,597.9939803273047,276.80084903499335,640.7099693361807,269.15022413788125,585.8804909068772,341.83116066044636,532.9636687018517,325.6504865186199,491.1756559905605,451.7540907772367,508.031357917842,581.6416071098215,564.8571463133478,759.3988181748862,550.625770603424,,,,,,,,,,,106.63579916266272,612.8147061836
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_15_frame_033490.png,282.4038801785563,477.6579394202598,297.82919724672723,413.2740073096332,246.1879183663288,419.98066690449014,295.81719936827017,503.14324588071617,,,,,625.7848616687818,162.44493822213488,,,533.2329490262057,187.93024492244007,564.0835831625475,287.18880692632274,613.7128641644889,366.32739014563464,,,,,1055.681721232011,337.4887538877498,,,1024.1604211361832,446.13663932443217,1054.3403893130394,568.8685099103141,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_17_frame_039470.png,341.71811233041734,494.4219709293767,277.2015277355151,444.3267405380408,306.80325478494086,461.02515066848605,238.4915769785738,537.6860335400759,284.0326955161518,615.8649536962515,542.0990338957608,606.756729988736,551.9662762455695,511.87939970211494,590.6762270025108,451.1579083186775,549.6892203186906,432.9414609036463,511.73828820404214,461.02515066848605,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_18_frame_041040.png,,,,,,,,,287.6331014170068,492.6413913663204,396.13363076544175,509.3337804968488,,,,,,,,,1121.562340969559,328.63007076773636,1212.8719343958774,542.5554039379682,,,,,,,,,,,,
labeled-data,8WK_F_WT_18,8WK_F_WT_18_selected_19_frame_044540.png,,,,,539.6893473311893,158.86944667990895,559.8942936869466,284.1401140856036,621.3173306084484,389.20583513554107,,,,,1017.07928834617,356.34045618448494,,,1005.8319895620082,466.00161933006126,1050.8211846986549,572.1480016055871,864.5377985859773,615.0283282202033,,,,,,,,,,,1171.244131300452,601.4089840864837
labeled-data,8WK_F_WT_19,8WK_F_WT_19_round3_candidate_01_frame_002847.png,603.6713941128892,105.33572485779086,581.4604802264865,152.82112695975525,579.928693061907,207.96546461071222,445.1314225789113,210.26314563148634,316.46130075423366,241.66478250536602,179.366355367673,529.6407720940585,,,,,,,569.2061829098504,292.21375866258455,615.925691429525,379.5256270436158,,,,,1045.3995360233776,374.6705803414626,,,1012.4661119849184,467.34370379852214,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_03_frame_007120.png,315.4014864269214,599.7240136977325,316.1513422635512,520.989150851603,352.1444224217819,496.99376407944925,428.629717758022,558.4819426830933,530.6101115396755,594.4750228413238,775.8129701176217,564.4807893761317,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_05_frame_010860.png,,,562.1040566781272,184.30389164671263,,,456.3743837133248,201.55057588919814,350.6447107485223,229.29524184450096,223.16921852145543,510.4911805806778,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_06_frame_011370.png,603.3165264970964,406.37950594465275,,,550.4590863014391,395.87617631173555,526.6525627211058,472.8754010168761,478.29556169855385,543.5510178959905,410.2237833360383,523.8362405560271,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_08_frame_025600.png,292.1823669150664,633.698682186729,340.5734855146412,527.4279903602118,274.1543031230679,519.8372266583176,383.27153133779547,531.2233722111588,427.8672680864233,590.051790900838,576.8360057360949,550.200281465894,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_10_frame_031250.png,,,,,,,534.6638426166409,486.4380439943369,494.14220704211243,545.8697761703121,474.3316296501207,615.2067970422831,,,,,528.3604770828254,228.00005710789924,562.5787471235384,327.05294406785794,590.4936516304358,437.8120813049026,522.9575923395549,605.3015083462873,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_13_frame_034160.png,583.3434309784254,624.6606330746395,640.7791800229913,521.0122123850207,568.159267437908,521.6723934085214,700.8556531615602,548.7398153720525,,,,,,,,,,,1059.8137266738433,382.29635705049805,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_15_frame_036990.png,,,106.7406655001519,554.380697855285,59.170816383408024,536.6212875183674,145.4308094484369,532.1814349341379,193.15428202853482,554.8775792270844,,,1089.3292600632037,336.31349818972365,,,1052.2479545510168,359.37626137413247,1003.5822540884158,450.18413490167023,958.6402686848869,529.4076134787937,834.7344429490432,660.548815899942,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_16_frame_038370.png,570.7463218340359,505.4746355560331,552.6106379220624,461.042209971698,488.2289600345565,469.2032677320861,450.14402381941215,545.3731401623749,389.3894827143009,568.9495292479404,246.1175798097102,555.3477663139603,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_19,8WK_F_WT_19_selected_18_frame_040100.png,152.71881371648428,621.5430134574403,185.36304475803658,529.0510255063755,127.32885623972135,525.4238887239808,,,219.8208441907862,498.22036285602053,,,,,341.3299264010087,548.0934936139477,283.2957378826935,536.3052990711649,367.2715879604543,505.1804660325878,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_02_frame_011670.png,319.6849352495792,651.5572215935865,346.4181716743413,546.406491656189,266.21846240005505,555.3175704644431,,,387.4091341923098,535.6671553660967,548.6996606217076,563.3375413918716,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_03_frame_013220.png,416.5904011822488,436.32566784022254,,,326.16684383013865,435.59644560351194,337.10517738079716,530.3953363758856,396.17217855435297,544.9797811100968,551.4965149737036,562.4811147911505,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_05_frame_013540.png,754.7045010848935,598.9010152863957,735.3169444610606,503.10367667451567,680.0053858577728,526.4827890738435,603.0253816160836,514.5081217473585,528.3262663889628,507.6654547036528,329.318699867855,539.0276786539706,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_07_frame_014660.png,320.33306593645415,674.7813392445778,331.2713994871126,572.6902261050985,299.1856210718477,558.8350036075977,416.5904011822489,545.7090033468075,509.20162524449086,557.3765591341765,709.112937507962,559.6865031343299,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_09_frame_016090.png,347.92495369122753,651.2881868619401,361.52775115965767,534.8142335385071,312.21761033659845,539.0651077473915,437.1933120778002,542.4658071144991,514.5592226794964,577.3229756273513,716.0506536942984,566.2707026842518,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_10_frame_016860.png,313.91795353383293,623.232417083303,307.1165547996178,545.0163316398298,313.067778692056,512.7096876523082,419.33963391416637,543.3159819562759,517.9599155602848,569.6714020513593,729.6534511627285,571.371751734913,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_20,8WK_F_WT_20_selected_13_frame_019520.png,,,,,,,506.6924589882825,242.75207968102953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_round3_candidate280_10_frame_041549.png,241.1743332493054,135.24579960004408,244.23790757846436,237.87553962687034,274.10775728776457,211.8351578290189,362.18551925108557,221.02588081649589,,,,,,,,,,,987.8553652569911,464.6285123357003,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_01_frame_025410.png,601.1652967562993,391.6455168204577,,,543.5238105727366,403.9096628169604,516.1338845138805,468.50083173187465,467.07730052786974,527.7775373816377,617.5174914183028,524.0982935826869,937.7970475259965,526.4094428991566,960.9794269552467,445.27111489678094,911.5908794755399,448.29490351798745,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_02_frame_026400.png,,,,,565.1279565387445,189.47517199562475,553.323720009868,283.28778861985273,623.5278635763433,360.9472394677236,844.5303173844057,497.10881257422267,,,979.51897245894,455.9746464355301,940.8077920092871,440.8678443088363,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_03_frame_027860.png,106.44625984106182,657.2921564574572,104.83258049465076,576.6081891369047,,,197.8357071859528,557.8172360794326,305.29513517206533,576.5290767735319,535.1834596207121,583.4791890313402,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_04_frame_028300.png,316.9594938251112,510.8708699761693,329.3730630175799,437.0790975542724,279.0291435147904,446.04445308216634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_06_frame_029000.png,,,457.3299626305334,466.1916200466569,518.4013549973397,458.76401827231564,522.1184209865304,532.2147469296908,610.8337326335871,574.304490317625,883.640283398517,509.7829642131247,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_08_frame_029870.png,,,,,531.7266783060282,438.4246293098874,,,467.7453610850969,566.3872637517502,589.6926580104619,628.181185512137,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_10_frame_037120.png,173.1702477966804,577.6945915034922,219.4982934753758,517.3277441039801,225.1138141637025,489.25014066234655,321.9815460373384,522.9432647923069,437.09972014803606,519.4335643621029,564.7217077689718,444.0468669667713,,,1076.575595567083,373.2648184102801,1015.1451782827727,465.1795029183836,,,,,,,917.6878997339795,445.7804237759698,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_11_frame_037980.png,,,547.8456011048465,403.99495578560914,603.236640116835,405.80118531860876,542.2062417631381,481.0716449263515,506.6837276141454,548.5042141583376,306.794330555666,565.9644329773339,,,1005.5157660408961,372.6978729463739,1002.5053834858967,478.663338882352,1050.6715043658867,572.5872745983326,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_13_frame_039770.png,448.7254318391125,159.65381440176176,411.02709553856187,237.03460996604983,476.5031533237287,232.4049897186138,509.5718693768433,234.38911268180067,545.9474570352694,235.71186132392526,,,,,1003.4432157414167,419.4097338145839,,,1014.5108045833924,505.3463059993368,1042.5052940072133,580.8663239798772,,,,,1034.4826978462754,345.6785139647084,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_14_frame_040360.png,,,,,535.900919801154,225.50659228866806,558.1777507081495,315.8180689386494,619.5895548301368,382.0464851486357,,,,,996.7077701239491,419.1335254945399,,,994.4810940465329,500.77831499980226,,,,,,,1039.7568409539965,338.2309613484164,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_15_frame_041620.png,,,379.81998901297186,248.85689632675252,,,309.97911373698633,243.43820772775365,209.43233640000707,220.55930030975838,122.13124230502513,456.5732926217096,,,1006.3508973146377,408.6043284641975,,,991.2989845396407,491.08881047118047,,,,,,,1046.0879470406294,358.02990154020796,,,,,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_16_frame_042890.png,599.7473228844135,417.87413013721255,537.527524705825,403.0598924756439,550.1196267181585,420.8369776695263,516.787591979629,471.94609760193805,470.12274334568775,522.3145056512715,332.35033309309927,521.5737937681931,627.7362677257858,166.98313153460134,,,513.6446760496771,198.61248368243344,563.347943710556,301.40787816288776,613.0512113714351,404.2032726433421,623.2177888475239,604.1459630064237,940.1309596304629,457.4731519700758,1004.600157954136,413.10725204840827,,,988.6561626697869,485.89505660739405,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_17_frame_043230.png,,,390.434278672113,436.82429702765165,443.07946419585255,443.9736432098879,,,448.2789886920243,574.6116961762044,617.2635348176079,598.0095564089776,,,,,585.4164472785557,453.0728110781886,521.0723316384297,479.0704335590476,,,,,,,,,,,990.3294372525468,440.72394039978053,,,,
labeled-data,8WK_F_WT_21,8WK_F_WT_21_selected_18_frame_043410.png,460.9412163019409,565.0519757080334,,,368.9846347597094,520.5811698802329,301.1478123105222,522.0886548235483,,,,,,,479.78477809338176,505.50632044708027,425.5153201340321,479.125333939063,504.8707427665447,485.9671927571191,,,,,,,1011.6915778189039,397.4694371709759,,,984.2234071750163,474.091176335504,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_round3_candidate280_08_frame_034063.png,622.1466022694171,186.0832186794584,562.5041440182524,176.7640845777139,,,490.4361736314282,233.3001647949639,407.8065179292936,241.99802328992544,,,1031.0449214061878,487.3504823967263,1015.7270497603927,410.7611241677514,979.7300513927746,432.97203805415415,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_04_frame_020810.png,479.59182277616117,408.42789324635186,575.5438619056728,441.7173762096519,,,648.9482684182633,508.9230770030308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_05_frame_021300.png,625.6929752931921,132.3860687461318,,,518.8354350980134,183.05128176970797,570.4218338129273,292.6723790389,608.190447157775,398.6087335427411,619.8957100915911,581.924686118953,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_06_frame_022260.png,238.65202020750752,175.37417954396005,,,,,,,140.69064525086543,242.33511938774072,124.57041899217751,518.8590005944646,,,999.3262217770439,392.47766146082625,,,961.036524142653,464.80264588134236,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_07_frame_023590.png,323.43890885382706,574.5105778241405,354.06624279567086,493.5669095492675,276.03946346764025,489.19157612900415,247.4043530099089,532.2156880949276,222.07701795105834,568.6767999304559,,,,,992.1356943538923,398.768018776894,,,981.9265830399443,479.71168705176683,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_09_frame_028010.png,582.1400640287634,414.4140029348869,,,468.8181180672976,416.9510614265615,541.5471281619697,534.5014382074851,608.356335109401,589.4710388604349,825.0954216198397,537.5750713488629,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_10_frame_030730.png,488.08402242528024,102.32378904202614,493.5739972402133,204.011578901818,530.1505834910796,171.25275414199538,395.5133819177289,210.7398545013205,284.5954072555278,184.88679273795037,28.56669882473271,190.7245808780663,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_11_frame_030940.png,635.8569554520449,146.89455828568413,538.0718895068487,233.7381916890862,,,467.4258970211975,220.2323401844764,365.61255490952357,173.4813157454425,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_14_frame_033470.png,,,377.1001897311651,414.23443306863294,434.136681934306,403.0893713737663,,,453.80443786642354,542.074846627397,537.7201965101251,624.0238296778869,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_15_frame_034880.png,,,252.08281293410278,239.53592812326698,,,,,128.46904758225062,244.8121254248704,200.07458238972595,587.0112075574368,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_18_frame_042850.png,,,182.69901577780672,465.8564645542661,199.47112722214976,507.42213204676835,85.17455238426122,527.8777853651121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_24,8WK_F_WT_24_selected_19_frame_043700.png,,,,,,,482.40935089320647,493.56690954926756,538.5594631199201,536.591021515191,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_25,8WK_F_WT_25_round3_candidate280_01_frame_004093.png,275.9008333139584,284.2891137501458,249.69466526350163,302.93581024758623,289.5078821093879,308.4794227197982,268.34136176094205,400.70497566659793,289.5078821093879,488.3948456815878,384.75722367739417,535.7675340804903,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_25,8WK_F_WT_25_round3_candidate280_06_frame_022859.png,,,597.1993545227585,188.14210899344894,,,441.4104575912291,196.6396851897143,302.6167130522301,194.75133492387764,170.4321944436597,490.27815152732444,,,,,,,1152.7195328059083,280.8664794922388,1050.8556863613717,345.20154040457766,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_25,8WK_F_WT_25_round3_candidate280_07_frame_024316.png,,,,,,,834.7267027609432,522.6829334081258,936.6159022733498,547.5339576794445,1079.5092918334321,559.9594698151038,,,986.3179508159872,477.95108971975225,913.0074292155971,457.44899469591434,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_25,8WK_F_WT_25_selected_02_frame_008370.png,,,,,533.5600824102953,227.94253726289926,560.5495771552735,345.94311893861766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,8WK_F_WT_25,8WK_F_WT_25_selected_03_frame_011880.png,575.1617697323707,513.7807855605342,,,521.6460542446786,451.9739028846081,,,,,,,629.4312276917204,177.6116432012289,,,534.4596762628584,212.2837968974801,566.1168600724791,352.4798966258003,618.1250906168559,469.3099797327337,,,,,,,,,,,,,,
